Protein,Cluster_ID,Cluster_Size
SLC28A2,512,7
SLC29A3,512,7
SLC29A4,512,7
SLC29A1,512,7
SLC28A1,512,7
SLC28A3,512,7
SLC29A2,512,7
ALKBH1,513,7
ALKBH8,513,7
ALKBH2,513,7
ALKBH7,513,7
ALKBH4,513,7
JMJD4,513,7
ALKBH6,513,7
SYS1,514,7
CYS1,514,7
ARL2BP,514,7
ARL2,514,7
RP2,514,7
ARL3,514,7
UNC119B,514,7
HGD,515,7
FAH,515,7
FAHD1,515,7
HPDL,515,7
HPD,515,7
FAHD2A,515,7
FAHD2B,515,7
WDPCP,516,7
INTU,516,7
CPLANE2,516,7
TMEM212,516,7
CFAP54,516,7
FUZ,516,7
FSIP2,516,7
OR2AG1,517,7
OR10A5,517,7
OR10A4,517,7
OR6A2,517,7
OR2D3,517,7
OR2D2,517,7
OR10A2,517,7
CT47A4,518,7
CT47A10,518,7
CT47A3,518,7
CT47A9,518,7
CT47A2,518,7
CT47A5,518,7
CT47A8,518,7
TMED10,519,6
TMED9,519,6
TMED2,519,6
TMED4,519,6
TMED1,519,6
TMED5,519,6
RALA,520,6
RGL3,520,6
RALB,520,6
RGL2,520,6
YBX3,520,6
RGL1,520,6
RND1,521,6
RND2,521,6
ARHGAP35,521,6
RND3,521,6
UBXN11,521,6
PLEKHG5,521,6
EDC4,522,6
DCP1A,522,6
MEX3D,522,6
MEX3A,522,6
MARF1,522,6
PNRC1,522,6
RAB1A,523,6
RAB1B,523,6
GOLGA2,523,6
GOLGB1,523,6
GORASP1,523,6
TRIP11,523,6
CTTN,524,6
HCLS1,524,6
SRCIN1,524,6
PLXDC2,524,6
ADAM15,524,6
SVIL,524,6
SH3KBP1,525,6
RELN,525,6
CBLC,525,6
CBLB,525,6
DAB1,525,6
SH3GLB2,525,6
PLIN3,526,6
RHOBTB3,526,6
RAB9A,526,6
RABEPK,526,6
RAB9B,526,6
DENND2A,526,6
NR3C2,527,6
REN,527,6
ACE,527,6
BDKRB2,527,6
BDKRB1,527,6
AGTR2,527,6
EGLN1,528,6
VHL,528,6
HSPBAP1,528,6
EGLN3,528,6
EGLN2,528,6
SLC49A4,528,6
CDK11B,529,6
CDK13,529,6
MMP21,529,6
MMP23B,529,6
CDK11A,529,6
CCNL1,529,6
UNC45B,530,6
IRX3,530,6
IRX5,530,6
IRX1,530,6
SMYD1,530,6
SMYD5,530,6
PCK2,531,6
PCK1,531,6
MDH2,531,6
PC,531,6
BTD,531,6
HLCS,531,6
ASL,532,6
OTC,532,6
ASS1,532,6
NAGS,532,6
CPS1,532,6
H7C0S8_HUMAN,532,6
PRTFDC1,533,6
EEF1AKNMT,533,6
EEF1AKMT2,533,6
EEF1AKMT4,533,6
EEF2KMT,533,6
VCPKMT,533,6
SULT1A1,534,6
SULT1C2,534,6
SULT4A1,534,6
SULT1A4,534,6
SULT1A3,534,6
SULT1A2,534,6
AVP,535,6
ARHGAP4,535,6
AVPR1A,535,6
AVPR1B,535,6
AVPR2,535,6
C1QTNF1,535,6
SUOX,536,6
ETHE1,536,6
TST,536,6
MPST,536,6
TSTD1,536,6
SQOR,536,6
SCN8A,537,6
SCN2A,537,6
SCN1A,537,6
CALHM1,537,6
FGF14,537,6
KCNT1,537,6
CHL1,538,6
FHIT,538,6
CNTN6,538,6
BCAM,538,6
CD177,538,6
PTPRG,538,6
PAG1,539,6
INPP5D,539,6
CSK,539,6
DOK3,539,6
SCIMP,539,6
PRAG1,539,6
UBE2L3,540,6
UBE3C,540,6
RNF216,540,6
UBE2L6,540,6
RNF19B,540,6
HACE1,540,6
TRAF2,541,6
BIRC2,541,6
TRAF5,541,6
TRAF1,541,6
TRAIP,541,6
TIFA,541,6
QTRT1,542,6
APLP1,542,6
APBB1,542,6
APLP2,542,6
APBB3,542,6
APBB2,542,6
TOM1,543,6
TOM1L1,543,6
PTPN23,543,6
ZFYVE9,543,6
ZFYVE16,543,6
TOM1L2,543,6
FBXL2,544,6
RABGGTB,544,6
DEPDC7,544,6
KIAA1549L,544,6
PTAR1,544,6
FBXO3,544,6
CAMK2B,545,6
CAMK2A,545,6
FBXO43,545,6
CAMK2G,545,6
CAMK2N2,545,6
CAMK2D,545,6
WDR62,546,6
CENPJ,546,6
MCPH1,546,6
CDK5RAP2,546,6
STIL,546,6
RTTN,546,6
OCRL,547,6
INPP5B,547,6
PHETA2,547,6
PHETA1,547,6
PLEKHJ1,547,6
CUX2,547,6
ARHGEF6,548,6
GRK6,548,6
GRK5,548,6
GIT1,548,6
GIT2,548,6
GRK4,548,6
CHM,549,6
RABGGTA,549,6
CHML,549,6
RAB26,549,6
RAB31,549,6
RAB17,549,6
CCP110,550,6
KIF24,550,6
CEP97,550,6
CEP76,550,6
KIAA0586,550,6
CEP104,550,6
PI4KA,551,6
FAM126A,551,6
EFR3A,551,6
TTC7A,551,6
EFR3B,551,6
TTC7B,551,6
DOCK8,552,6
DOCK7,552,6
LRCH3,552,6
DOCK6,552,6
LRCH4,552,6
LRCH1,552,6
ATN1,553,6
ATXN1,553,6
RBFOX1,553,6
RBM17,553,6
ATXN1L,553,6
CIC,553,6
HTR3A,554,6
HTR3E,554,6
HTR3B,554,6
RIC3,554,6
HTR3C,554,6
HTR3D,554,6
PPIP5K1,555,6
PPIP5K2,555,6
IPPK,555,6
IP6K2,555,6
IP6K1,555,6
IP6K3,555,6
NTRK2,556,6
NGFR,556,6
NTF4,556,6
NTRK3,556,6
NTF3,556,6
SORCS2,556,6
MPP6,557,6
CRTAM,557,6
CADM3,557,6
CADM1,557,6
CADM4,557,6
CADM2,557,6
ADAR,558,6
RNASEH2A,558,6
RNASEH2C,558,6
RNASEH2B,558,6
SAMHD1,558,6
TREX1,558,6
PTCRA,559,6
IKZF1,559,6
IKZF3,559,6
ZPBP2,559,6
IKZF4,559,6
IKZF5,559,6
TFAP2C,560,6
TFAP2A,560,6
TFAP2D,560,6
TFAP2B,560,6
CITED2,560,6
KCTD1,560,6
LRRFIP2,561,6
DDX41,561,6
GCFC2,561,6
FLII,561,6
DHX36,561,6
LRRFIP1,561,6
EPB41L5,562,6
CRB3,562,6
MPP5,562,6
PATJ,562,6
CRB2,562,6
CRB1,562,6
GLIS3,563,6
SLC15A1,563,6
SLC1A6,563,6
SLC1A1,563,6
PAIP2B,563,6
ARL6IP5,563,6
LY6G5B,564,6
LY6G6F,564,6
LY6G6C,564,6
LY6G6E,564,6
LY6G6D,564,6
LY6G5C,564,6
WWC1,565,6
HAX1,565,6
FRMD6,565,6
KIAA0513,565,6
FRMD1,565,6
CCDC192,565,6
RIOK1,566,6
RIOK3,566,6
EIF1AD,566,6
RASGEF1A,566,6
RIOX1,566,6
SBNO1,566,6
TRMT112,567,6
BUD23,567,6
MTRF1,567,6
MTRF1L,567,6
N6AMT1,567,6
HEMK1,567,6
NR0B1,568,6
RPL41,568,6
NUFIP2,568,6
ABCF1,568,6
LARP4B,568,6
LARP6,568,6
LIPN,569,6
PCSK5,569,6
ACRV1,569,6
SP6,569,6
SP9,569,6
MARVELD1,569,6
CLK3,570,6
TRA2A,570,6
CLK2,570,6
CLK1,570,6
SRSF12,570,6
RSRP1,570,6
MACROD1,571,6
PARG,571,6
MACROD2,571,6
ADPRHL2,571,6
OARD1,571,6
ART1,571,6
GP6,572,6
CLEC1B,572,6
GP9,572,6
MPIG6B,572,6
GP5,572,6
GP1BB,572,6
SIX1,573,6
EYA2,573,6
DACH1,573,6
SIX4,573,6
SIX6,573,6
DACH2,573,6
MYOD1,574,6
PAX7,574,6
MYF5,574,6
MYOG,574,6
MYF6,574,6
MYMK,574,6
TGFB3,575,6
TGFB2,575,6
VASN,575,6
LTBP4,575,6
LRRC32,575,6
ISM2,575,6
TRMT12,576,6
TRMT5,576,6
LCMT2,576,6
TYW1,576,6
TYW3,576,6
TYW5,576,6
KRT35,577,6
KRT85,577,6
KRT71,577,6
KRT27,577,6
KRT25,577,6
KRT74,577,6
CRTC2,578,6
SIK1,578,6
CRTC1,578,6
CRTC3,578,6
SIK2,578,6
SIK1B,578,6
CPA3,579,6
CMA1,579,6
MS4A2,579,6
TPSB2,579,6
TPSAB1,579,6
TPSD1,579,6
SERPINB6,580,6
KLK5,580,6
KLK7,580,6
SPINK5,580,6
KLK8,580,6
SPINK9,580,6
SEMG1,581,6
PI3,581,6
WFDC5,581,6
ELF5,581,6
SEMG2,581,6
WFDC12,581,6
TTC1,582,6
PASK,582,6
PPP1R7,582,6
PPP1R2,582,6
PPP1R11,582,6
LMTK2,582,6
MPHOSPH8,583,6
TASOR,583,6
MORC2,583,6
PPHLN1,583,6
MORC1,583,6
BICC1,583,6
TXN2,584,6
PRDX1,584,6
PRDX5,584,6
PRDX2,584,6
GDPD5,584,6
SRXN1,584,6
SETD7,585,6
PREPL,585,6
CAMKMT,585,6
PPM1B,585,6
SMYD2,585,6
SETD3,585,6
DNTT,586,6
RAG2,586,6
LOC102723407,586,6
RAG1,586,6
FCAR,586,6
VPREB1,586,6
GADD45A,587,6
GADD45B,587,6
GADD45G,587,6
MAP3K4,587,6
GPR132,587,6
GPR68,587,6
COX20,588,6
UQCC1,588,6
UQCC2,588,6
TTC19,588,6
LYRM7,588,6
UQCC3,588,6
ELP6,589,6
ELP3,589,6
ELP1,589,6
KTI12,589,6
ELP5,589,6
ZBTB25,589,6
ADI1,590,6
CYREN,590,6
MRI1,590,6
ENOPH1,590,6
ACAD10,590,6
APIP,590,6
CSGALNACT2,591,6
CSGALNACT1,591,6
CHPF2,591,6
CHSY1,591,6
CHPF,591,6
CHSY3,591,6
TRIM54,592,6
CAVIN1,592,6
GHDC,592,6
CAVIN2,592,6
CAVIN3,592,6
CAVIN4,592,6
RAB29,593,6
PM20D1,593,6
SLC45A3,593,6
SLC41A1,593,6
MRS2,593,6
NUCKS1,593,6
AKAP3,594,6
CABYR,594,6
SPA17,594,6
ROPN1,594,6
ROPN1L,594,6
RHPN1,594,6
ALK,595,6
EML4,595,6
TFG,595,6
EML1,595,6
FRS3,595,6
WDCP,595,6
GMDS,596,6
FOXQ1,596,6
FOXF1,596,6
FCSK,596,6
TSTA3,596,6
FOXF2,596,6
ESRP1,597,6
ESRP2,597,6
RBFOX2,597,6
RBPMS2,597,6
RBPMS,597,6
GRHL2,597,6
LAP3,598,6
NAT8,598,6
XPNPEP3,598,6
XPNPEP1,598,6
DNPEP,598,6
RNPEP,598,6
POU2F1,599,6
POU2F2,599,6
POU2F3,599,6
NKRF,599,6
ELF3,599,6
LIPH,599,6
GOLGA7,600,6
ZDHHC9,600,6
ZDHHC5,600,6
ZDHHC3,600,6
CLDND1,600,6
GOLGA7B,600,6
CD79A,601,6
CD72,601,6
CD79B,601,6
POU2AF1,601,6
MZB1,601,6
VPREB3,601,6
PSAP,602,6
CNPY2,602,6
GPR37,602,6
CNPY1,602,6
PSAPL1,602,6
GPR37L1,602,6
MXI1,603,6
MGA,603,6
MAX,603,6
MXD1,603,6
MNT,603,6
MXD3,603,6
APOD,604,6
KIF22,604,6
OBP2A,604,6
KIF4B,604,6
OBP2B,604,6
KIFC2,604,6
PPP1R10,605,6
PPP1R12C,605,6
PPP1R12A,605,6
PPP1R12B,605,6
MPRIP,605,6
TOX4,605,6
MAN2C1,606,6
FABP2,606,6
MANBA,606,6
MAN2B1,606,6
MAN2B2,606,6
ENGASE,606,6
PIMREG,607,6
TDRD7,607,6
CABLES1,607,6
CDK17,607,6
CDK18,607,6
CCDC180,607,6
TPD52L2,608,6
TPD52L3,608,6
TPD52L1,608,6
TPD52,608,6
MAL2,608,6
MALL,608,6
ZW10,609,5
RINT1,609,5
ZNF787,609,5
SCFD2,609,5
C19orf25,609,5
KDELR1,610,5
KDELR2,610,5
KDELR3,610,5
RCN1,610,5
RER1,610,5
GSC,611,5
HSPE1-MOB4,611,5
ZC3H6,611,5
ZNF330,611,5
ZC3H4,611,5
LMAN1,612,5
CTSZ,612,5
LMAN2,612,5
MCFD2,612,5
LMAN2L,612,5
RHOQ,613,5
DOCK11,613,5
CDC42EP5,613,5
CDC42EP2,613,5
CDC42EP3,613,5
GGA3,614,5
GGA1,614,5
M6PR,614,5
GGA2,614,5
IGF2R,614,5
PKD2,615,5
PKD1,615,5
DZIP1,615,5
PDE4C,615,5
CBY1,615,5
SORT1,616,5
CELSR2,616,5
PSRC1,616,5
SORCS1,616,5
MYBPHL,616,5
CSNK2A2,617,5
CSNK2A3,617,5
CSNK2B,617,5
CSNK2B-2,617,5
PLEKHO1,617,5
RABEP1,618,5
RABGEF1,618,5
GAPVD1,618,5
RAB5C,618,5
RABEP2,618,5
CPD,619,5
SLC26A5,619,5
PITPNM1,619,5
OCM,619,5
OCM2,619,5
FURIN,620,5
ADAMTS7,620,5
COL26A1,620,5
MMP28,620,5
COL25A1,620,5
PLAU,621,5
SERPINB2,621,5
PLAUR,621,5
CD5L,621,5
SPACA4,621,5
S100A1,622,5
S100A4,622,5
S100P,622,5
S100A2,622,5
AGER,622,5
PRNP,623,5
CAV2,623,5
ERI3,623,5
PRND,623,5
SPRN,623,5
NCOA1,624,5
NCOA3,624,5
NCOA2,624,5
RXRG,624,5
THRA,624,5
EEF1A2,625,5
ABTB1,625,5
ST6GALNAC2,625,5
CLEC10A,625,5
EEF1AKMT1,625,5
GNL1,626,5
PAPSS1,626,5
PAPSS2,626,5
BPNT1,626,5
CCDC116,626,5
SPAM1,627,5
ADAM2,627,5
ADAM30,627,5
ADAM20,627,5
ADAM21,627,5
GAR1,628,5
NOP10,628,5
SHQ1,628,5
NAF1,628,5
TBCCD1,628,5
TTLL12,629,5
TTLL4,629,5
AGBL4,629,5
CEP41,629,5
TTLL6,629,5
HYOU1,630,5
DNAJC3,630,5
CRELD2,630,5
MANF,630,5
ANKRD45,630,5
AKT2,631,5
AKT3,631,5
TCL1A,631,5
TCL1B,631,5
MTCP1,631,5
HRNR,632,5
S100A3,632,5
S100A16,632,5
S100A14,632,5
S100A5,632,5
SLC9A3R2,633,5
SLC9A3R1,633,5
SLC9A3,633,5
SLC4A4,633,5
SLC26A6,633,5
STRA8,634,5
DAZL,634,5
DND1,634,5
BOLL,634,5
NANOS3,634,5
FMO5,635,5
ACP6,635,5
GPR89B,635,5
NBPF11,635,5
GPR89A,635,5
TNFRSF11A,636,5
TNFSF11,636,5
ACP5,636,5
OSCAR,636,5
TNFRSF11B,636,5
COA1,637,5
COA3,637,5
HIGD2A,637,5
COX14,637,5
MSS51,637,5
TMEM70,638,5
DMAC2,638,5
ATPAF2,638,5
FMC1,638,5
ATPAF1,638,5
EXT2,639,5
ALX4,639,5
ACCS,639,5
ACCSL,639,5
UGT3A1,639,5
EXT1,640,5
TRPS1,640,5
CSMD3,640,5
ANXA13,640,5
LRP1B,640,5
LUM,641,5
CHST1,641,5
DPT,641,5
KERA,641,5
BLMH,641,5
DLG1,642,5
DLG3,642,5
LRFN2,642,5
TANC1,642,5
MPP7,642,5
MLXIPL,643,5
MXD4,643,5
NIF3L1,643,5
MLX,643,5
MLXIP,643,5
EVC,644,5
NSG1,644,5
EFCAB7,644,5
EVC2,644,5
IQCE,644,5
HAO2,645,5
HAO1,645,5
GRHPR,645,5
HOGA1,645,5
PGP,645,5
CPT1A,646,5
CPT1B,646,5
UCP3,646,5
CPT1C,646,5
UCP2,646,5
SP1,647,5
ADAMTS12,647,5
USF1,647,5
KLF6,647,5
USF2,647,5
MB,648,5
RHBDF2,648,5
NGB,648,5
ADGB,648,5
CYGB,648,5
NOS2,649,5
NOS3,649,5
NOSTRIN,649,5
DDAH1,649,5
NOSIP,649,5
SYNPO2,650,5
FLNC,650,5
FLNB,650,5
KY,650,5
MYBPC1,650,5
MGRN1,651,5
MEGF8,651,5
ATRN,651,5
ANKRD46,651,5
RNF157,651,5
LRSAM1,652,5
RNF114,652,5
PARP8,652,5
PARP11,652,5
RNF166,652,5
FLOT1,653,5
LRFN3,653,5
CORO1C,653,5
PTOV1,653,5
FLOT2,653,5
MARK2,654,5
FKBP2,654,5
SCGB1A1,654,5
MAP3K11,654,5
LOC114841035,654,5
LRRC4C,655,5
LRRC4B,655,5
LRRC4,655,5
NTNG2,655,5
NTNG1,655,5
GPSM2,656,5
PARD3B,656,5
GPSM1,656,5
INSC,656,5
FRMPD1,656,5
SLC26A4,657,5
FOXI1,657,5
IYD,657,5
DUOXA2,657,5
RFK,657,5
PJVK,658,5
GSDME,658,5
GSDMA,658,5
GSDMB,658,5
GSDMC,658,5
ADAP1,659,5
SETX,659,5
ENSP00000478249,659,5
SCAF4,659,5
NRDC,659,5
STK3,660,5
STK4,660,5
RASSF2,660,5
RASSF3,660,5
RASSF4,660,5
LRP2,661,5
AMN,661,5
CUBN,661,5
CLCN5,661,5
CBLIF,661,5
PACSIN1,662,5
PACSIN3,662,5
PACSIN2,662,5
COBL,662,5
COBLL1,662,5
BIN1,663,5
DNMBP,663,5
AMPH,663,5
BIN3,663,5
BIN2,663,5
BCAR1,664,5
TRIP6,664,5
BCAR3,664,5
TNS3,664,5
TMEM170A,664,5
ARC,665,5
SH3GL2,665,5
SH3GL1,665,5
SH3GL3,665,5
ARHGAP8,665,5
SH2D3A,666,5
SH2D3C,666,5
PRSS57,666,5
ZC3H7B,666,5
SPECC1,666,5
ADAM23,667,5
ADAM22,667,5
LGI4,667,5
LGI3,667,5
LGI2,667,5
TET2,668,5
CXXC5,668,5
PHF6,668,5
SETBP1,668,5
TET3,668,5
CSTB,669,5
CTSL,669,5
CTSB,669,5
CTSS,669,5
CTSH,669,5
FRZB,670,5
ASPN,670,5
CILP,670,5
MATN3,670,5
CTDSP2,670,5
PTPN13,671,5
RAPGEF6,671,5
PLEKHA1,671,5
E9PCH4_HUMAN,671,5
PLEKHA2,671,5
MAVS,672,5
CGAS,672,5
STING1,672,5
TRIM4,672,5
MEX3C,672,5
NEK9,673,5
ANKS6,673,5
NEK7,673,5
ANKS3,673,5
NEK6,673,5
MAP3K2,674,5
MAP3K3,674,5
CCM2L,674,5
MAZ,674,5
TRAF7,674,5
CCM2,675,5
HEG1,675,5
KRIT1,675,5
ITGB1BP1,675,5
ENSP00000498010,675,5
FOXN1,676,5
HOXC10,676,5
HOXC11,676,5
HOXC13,676,5
TBX4,676,5
AKAP14,677,5
CAPSL,677,5
C11orf88,677,5
C20orf85,677,5
SNTN,677,5
GAS2L2,678,5
RASL10A,678,5
LIPI,678,5
GAS2,678,5
GAS2L1,678,5
TRIP4,679,5
ASCC3,679,5
ASCC1,679,5
ASCC2,679,5
ALKBH3,679,5
DXO,680,5
STK19,680,5
XRN2,680,5
ERI2,680,5
TJAP1,680,5
CD53,681,5
SRGN,681,5
LAPTM5,681,5
LAPTM4A,681,5
LAPTM4B,681,5
FOXP1,682,5
FOXP2,682,5
HAND1,682,5
FOXP4,682,5
FOXP1-2,682,5
NTAN1,683,5
ATE1,683,5
WDYHV1,683,5
CHST2,683,5
CHST4,683,5
GRPR,684,5
GRP,684,5
NMBR,684,5
BRS3,684,5
NMB,684,5
FPR2,685,5
FPR1,685,5
PTAFR,685,5
FPR3,685,5
HEBP1,685,5
GORASP2,686,5
RAB2A,686,5
BLZF1,686,5
RAB2B,686,5
FAM71F2,686,5
ZP3,687,5
ZP1,687,5
ZP2,687,5
ZP4,687,5
OVGP1,687,5
H2BW1,688,5
H2BE1,688,5
RNF40,688,5
RNF20,688,5
WAC,688,5
CTRB1,689,5
SERPINA3,689,5
CTRB2,689,5
PZP,689,5
DNAJC1,689,5
CARD6,690,5
GHITM,690,5
MINDY3,690,5
TMEM45A,690,5
TMEM9,690,5
DMBT1,691,5
ZNF320,691,5
ZNF816,691,5
ZNF799,691,5
ZNF468,691,5
STARD3,692,5
NPC2,692,5
STARD4,692,5
CERT1,692,5
PCTP,692,5
A2ML1,693,5
CDSN,693,5
TGM5,693,5
KLK6,693,5
PSORS1C1,693,5
UBE2O,694,5
NAP1L4,694,5
MAGED2,694,5
NAP1L1,694,5
NAP1L5,694,5
SHB,695,5
P3H3,695,5
DHRS2,695,5
MEX3B,695,5
DZIP3,695,5
TPO,696,5
TSHR,696,5
TG,696,5
SLC5A5,696,5
FOXE1,696,5
WDR76,697,5
HELLS,697,5
ATAD2,697,5
ZBTB24,697,5
CDCA7,697,5
MPLKIP,698,5
FAM120C,698,5
FAM3B,698,5
SUGCT,698,5
DNAJC28,698,5
GUCY2C,699,5
NPR3,699,5
NPPC,699,5
PDZD3,699,5
OSTN,699,5
CSPG4,700,5
OLIG2,700,5
OLIG1,700,5
IRX6,700,5
SOX8,700,5
XYLT2,701,5
XYLT1,701,5
B3GALT6,701,5
B4GALT7,701,5
B3GAT3,701,5
TACR1,702,5
TAC1,702,5
TAC3,702,5
TAC4,702,5
TACR2,702,5
SLC34A1,703,5
SLC34A3,703,5
SERPINA7,703,5
SLC34A2,703,5
SLC17A2,703,5
PRRG2,704,5
ERF,704,5
SCAF1,704,5
ETS2,704,5
PRR12,704,5
NOTO,705,5
C2orf83,705,5
SLC36A3,705,5
LRRD1,705,5
SPATA31A7,705,5
SIGLEC7,706,5
SPINK6,706,5
SIGLEC9,706,5
KLK14,706,5
KLK13,706,5
MYOC,707,5
ASB10,707,5
SPARCL1,707,5
SNCG,707,5
OLFM3,707,5
DSG4,708,5
KRT82,708,5
KRT83,708,5
KRT81,708,5
KRT86,708,5
AHNAK,709,5
S100A10,709,5
S100A13,709,5
AHNAK2,709,5
S100A11,709,5
EVI2A,710,5
EVI2B,710,5
RNF135,710,5
ADAP2,710,5
FHDC1,710,5
UPK1B,711,5
UPK1A,711,5
UPK3A,711,5
UPK2,711,5
UPK3B,711,5
ADAMTS9,712,5
POFUT2,712,5
SPON1,712,5
B3GLCT,712,5
ADAMTSL1,712,5
CNGA4,713,5
CNGA3,713,5
CNGA2,713,5
CNGB3,713,5
BEST2,713,5
SNAPC4,714,5
SNAPC3,714,5
SNAPC1,714,5
SNAPC2,714,5
SNAPC5,714,5
PCSK6,715,5
ESRRB,715,5
TFCP2L1,715,5
ESRRA,715,5
ESRRG,715,5
PDF,716,5
CBWD2,716,5
METAP2,716,5
METAP1,716,5
CBWD1,716,5
SHPK,717,5
CTNS,717,5
FGGY,717,5
CHP1,717,5
HS1BP3,717,5
ACIN1,718,5
TBC1D23,718,5
FAM91A1,718,5
API5,718,5
C17orf75,718,5
METTL22,719,5
ETFBKMT,719,5
METTL23,719,5
METTL21A,719,5
METTL18,719,5
TBC1D13,720,5
AIFM1,720,5
ENDOG,720,5
SPOUT1,720,5
ITLN2,720,5
TBCE,721,5
TBCE-2,721,5
TBCD,721,5
TBCC,721,5
FAM111A,721,5
LTN1,722,5
ANKZF1,722,5
NEMF,722,5
TCF25,722,5
GPRASP2,722,5
KDM4B,723,5
JMJD1C,723,5
KDM4C,723,5
KDM4D,723,5
REEP3,723,5
LCN9,724,5
LCN8,724,5
CST11,724,5
LCN6,724,5
LCN10,724,5
KIFBP,725,5
KIF1B,725,5
KIF13B,725,5
PTPN21,725,5
KIF1C,725,5
ATOH7,726,5
VSX1,726,5
NXNL1,726,5
VSX2,726,5
POU4F2,726,5
KATNB1,727,5
KATNA1,727,5
KATNAL1,727,5
LZTS2,727,5
KATNBL1,727,5
B4GALNT3,728,5
B4GALNT4,728,5
CA6,728,5
CHST8,728,5
CHST9,728,5
SLC25A19,729,5
TPK1,729,5
THTPA,729,5
SLC19A2,729,5
SLC19A3,729,5
FXYD5,730,5
FXYD6,730,5
FXYD7,730,5
FXYD4,730,5
FXYD3,730,5
HOXD13,731,5
HOXD3,731,5
HOXD10,731,5
HOXD9,731,5
HOXD11,731,5
GLRX2,732,5
MSRA,732,5
SOX7,732,5
MSRB2,732,5
RP1L1,732,5
PPP1R21,733,5
HMX3,733,5
CRYZL1,733,5
GATD1,733,5
C12orf4,733,5
ZNF398,734,5
ZNF212,734,5
ZNF282,734,5
ZNF783,734,5
ZNF746,734,5
CFAP43,735,5
QRICH2,735,5
CFAP69,735,5
ARMC2,735,5
CFAP44,735,5
PRR20A,736,5
PRR20B,736,5
PRR20E,736,5
PRR20C,736,5
PRR20D,736,5
KIFAP3,737,4
KIFC3,737,4
KIF3C,737,4
KIF9,737,4
PLEK2,738,4
PLEKHA4,738,4
PLEKHA8,738,4
DOK4,738,4
PTK2B,739,4
PTPN12,739,4
LPXN,739,4
PSTPIP2,739,4
BACE1,740,4
BACE2,740,4
GZMM,740,4
ITM2C,740,4
MARCHF2,741,4
UBE2H,741,4
MARCHF8,741,4
MARCHF1,741,4
GAK,742,4
DNAJC6,742,4
TMEM175,742,4
CLHC1,742,4
TRAP1,743,4
EXTL3,743,4
EXTL2,743,4
EXTL1,743,4
CUL9,744,4
FBXW8,744,4
CCDC8,744,4
OBSL1,744,4
HSF2,745,4
VSIG2,745,4
HSF4,745,4
GPA33,745,4
ESR2,746,4
GPER1,746,4
CARM1,746,4
NCOA7,746,4
TRIM21,747,4
CENPB,747,4
RO60,747,4
SSB,747,4
P2RY12,748,4
TMEM119,748,4
GPR34,748,4
OLFML3,748,4
EPCAM,749,4
KRT19,749,4
KRT8,749,4
KRT18,749,4
CD24,750,4
SIGLEC14,750,4
SIGLEC5,750,4
SIGLEC5-2,750,4
NAT2,751,4
NAT1,751,4
GATD3A,751,4
AADAC,751,4
AHRR-2,752,4
LCN1,752,4
PRR4,752,4
LMBR1L,752,4
CTU1,753,4
URM1,753,4
MOCS3,753,4
CTU2,753,4
TAZ,754,4
AASDHPPT,754,4
OPA3,754,4
TMEM126A,754,4
GNS,755,4
HGSNAT,755,4
NAGLU,755,4
SGSH,755,4
LALBA,756,4
CSN2,756,4
CSN3,756,4
CSN1S1,756,4
B4GALNT1,757,4
ST8SIA1,757,4
SLC33A1,757,4
GALNT13,757,4
FOXO6,758,4
FOXO4,758,4
SGK3,758,4
SGK2,758,4
L1CAM,759,4
SHTN1,759,4
TMEM187,759,4
NCAM2,759,4
INSIG1,760,4
INSIG2,760,4
RNF145,760,4
GPR85,760,4
ARSL,761,4
CD99,761,4
SHOX,761,4
ARSF,761,4
ITPR1,762,4
ITPR3,762,4
ITPR2,762,4
MRVI1,762,4
PCSK9,763,4
LDLR,763,4
LDLRAP1,763,4
GOLPH3L,763,4
PPARGC1B,764,4
NRIP1,764,4
NR2C2,764,4
NR2C1,764,4
RNF26,765,4
TMEM43,765,4
ENDOD1,765,4
TMEM33,765,4
MEPCE,766,4
HEXIM1,766,4
HEXIM2,766,4
PPM1G,766,4
UCHL1,767,4
MTF1,767,4
CSRP1,767,4
SNCB,767,4
HDAC5,768,4
HDAC8,768,4
HDAC9,768,4
HDAC7,768,4
UCP1,769,4
ADRB3,769,4
FNDC5,769,4
FGF21,769,4
LOXHD1,770,4
KANK4,770,4
SLC4A11,770,4
AGBL1,770,4
OTOL1,771,4
ATP2B2,771,4
OTOP1,771,4
OC90,771,4
GJA5,772,4
GJC1,772,4
SP4,772,4
GJA4,772,4
SYNJ2BP,773,4
RRBP1,773,4
ABITRAM,773,4
FRRS1L,773,4
DUSP19,774,4
MAP2K7,774,4
MAP3K13,774,4
MAP3K12,774,4
IQSEC3,775,4
MAP2,775,4
RBFOX3,775,4
NKAIN1,775,4
NCK2,776,4
ARHGEF7,776,4
RHOV,776,4
NCK1,776,4
PAK5,777,4
PAK6,777,4
PAK4,777,4
INKA1,777,4
TBC1D17,778,4
CCDC121,778,4
ZNF512,778,4
C2orf16,778,4
SPRED1,779,4
EGFL7,779,4
FGFRL1,779,4
SPRED2,779,4
GRIPAP1,780,4
PICK1,780,4
GRIP2,780,4
ICA1,780,4
SNX9,781,4
SNX18,781,4
SNX33,781,4
ADAM9,781,4
CORO1A,782,4
FGD3,782,4
FGD1,782,4
MRAP,782,4
PALLD,783,4
TAS2R50,783,4
ROS1,783,4
OR13G1,783,4
RABL2B,784,4
FGFR1OP,784,4
